,Wall time,Step,Value,timestamp,goal_power_alg,smoothed_value,std1,smoothed_value_squared_plus_std1_squared
386,1716047234.7649632,105416,90.27816772460938,1715850724,0.9,77.57182573763235,12.03009413385898,6162.1113131391085
387,1716047277.7192996,105438,95.40740966796876,1715850724,0.9,77.75386819540223,12.10273976453406,6192.140329156017
388,1716047645.814314,105690,95.39402770996094,1715850724,0.9,77.9338788065255,12.171310892624977,6221.830274675136
389,1716047975.3361728,105905,92.6382293701172,1715850724,0.9,78.08389999539689,12.199345344261777,6245.919465319705
390,1716048175.7747293,106046,90.306640625,1715850724,0.9,78.20857730250162,12.19925932428916,6265.403491742628
391,1716049370.8711004,106847,85.48448181152344,1715850724,0.9,78.28277984181415,12.158991338064414,6276.034690121069
392,1716049435.452677,106888,85.73259735107422,1715850724,0.9,78.35874094417665,12.120082333668893,6286.988678131498
393,1716050452.1835392,107586,82.41586303710938,1715850724,0.9,78.40010074390818,12.065054844058476,6292.141345045092
394,1716050519.6852486,107627,81.02433776855469,1715850724,0.9,78.42684798567068,12.0063083261019,6294.92192458892
395,1716051782.0642707,108487,69.17581939697266,1715850724,0.9,78.3325760503709,11.981232993126135,6279.542414722716
396,1716052761.9641373,109180,55.11530685424805,1715850724,0.9,78.0960271993574,12.147084712450262,6246.541131334213
397,1716052802.7059674,109199,52.85036849975586,1715850724,0.9,77.83886060038773,12.349421736261984,6211.396436786654
398,1716053092.5142214,109385,55.86915969848633,1715850724,0.9,77.61510651085904,12.483826071621381,6179.950672078487
399,1716053246.8589444,109487,55.17750930786133,1715850724,0.9,77.38662924550519,12.623768181042708,6148.049909069986
400,1716053323.6433191,109535,57.62053680419922,1715850724,0.9,77.18539212664535,12.715918456812092,6119.279339944301
401,1716054042.9236443,109997,62.20672225952149,1715850724,0.9,77.03292298697745,12.74051598851261,6096.3919715711445
402,1716054075.2992418,110012,64.09039306640625,1715850724,0.9,76.90120347584588,12.742241989306706,6076.159826947501
403,1716054189.93632,110094,67.07733154296875,1715850724,0.9,76.80124108198304,12.715715090394358,6060.120041992962
404,1716054612.9624903,110377,64.57941436767578,1715850724,0.9,76.6769002171079,12.710476806073153,6040.903247542045
405,1716054867.1016734,110572,66.36616516113281,1715850724,0.9,76.57202038804188,12.688127588998789,6024.262888021413
406,1716054987.188082,110641,75.65937042236328,1715850724,0.9,76.56273859386356,12.62376527222977,6021.212390640639
407,1716055663.5740073,111078,84.10704803466797,1715850724,0.9,76.63945235801495,12.582312883957524,6031.920255246247
408,1716056039.911683,111313,79.63717651367188,1715850724,0.9,76.66992936581273,12.521808649118235,6035.073760803846
409,1716056116.0293078,111360,84.76238250732422,1715850724,0.9,76.7521893183452,12.484548493465917,6046.762516244806
410,1716056391.8203611,111550,84.53092956542969,1715850724,0.9,76.83124732666063,12.445540875010131,6057.932053442044
411,1716057039.4363124,111997,88.74044036865234,1715850724,0.9,76.95226477770818,12.439907008428529,6076.402340796856
412,1716058010.252313,112643,87.76970672607422,1715850724,0.9,77.06217042968905,12.424238660659267,6092.939817631462
413,1716058512.0945516,112977,90.61530303955078,1715850724,0.9,77.19984877635835,12.435836444821883,6114.466679174958
414,1716058559.932854,113003,90.73221588134766,1715850724,0.9,77.33729440494974,12.447075712178643,6135.986799662579
415,1716058708.990886,113102,95.6304931640625,1715850724,0.9,77.52306574739032,12.519483346300067,6166.563186132487
416,1716058822.9466605,113171,96.94902801513672,1715850724,0.9,77.72030993032222,12.607865029053603,6199.404836256174
417,1716059410.8860223,113580,90.31965637207033,1715850724,0.9,77.84821947767847,12.607449179729853,6219.293050664269
418,1716059901.9661846,113872,90.30845642089844,1715850724,0.9,77.97469754003426,12.60564125736751,6238.955647969271
419,1716059939.039808,113889,92.1880111694336,1715850724,0.9,78.11894855268261,12.62257037316311,6261.899405802128
420,1716060618.7008896,114354,103.0596160888672,1715850724,0.9,78.37203383868075,12.805967526597112,6306.168492303581
421,1716061021.9431832,114623,101.17436981201172,1715850724,0.9,78.60338629375288,12.945180096998062,6346.070024588652
422,1716061228.2196608,114766,99.72174835205078,1715850724,0.9,78.81762187489369,13.052935604885237,6382.596645919
